"iso3","season_nMonth","Month","nb_size","nb_mean","nb_size_cum","nb_mean_cum","Ave_season_monthly_cases","Ave_season_monthly_cum_cases","Ave_cum_monthly_proportion","Ave_monthly_proportion","Year","date","cases","source","mean_low_month","season","Data_status","cum_todate_cases_season","cum_todate_cases_year","Predicted_total_seasonal_cases","Predicted_total_year_cases","estimate_formula_result_raw","pred_total_post_fill","Region","country","nb_size_cum_at_month","nb_mean_cum_at_month","percentile_cumulative","severity","severity_interpretation","z_score_cumulative","current_season_severity","current_season_percentile","current_season_interpretation","Country"
"ABW",7,1,0.523977425521591,96.3749999999999,0.85154619794028,345.75,96.375,345.75,0.406575379093749,0.0908168197393885,2025,2025-01-01,0,"WHO",7,"2024/2025","Observed",0,0,10,61,NA,10,"Caribbean","Aruba",0.85154619794028,345.75,0.599495694041026,"Extremely Low","Rare good event - unusually low cases to date",-0.921658332091027,"Extremely Low",4.37502541124254,"Rare good event - unusually low cases to date","Aruba"
"ABW",8,2,0.486238411325166,102.875,0.944373049276482,448.625,102.875,448.625,0.520279964132316,0.113704585038567,2025,2025-02-01,2,"PAHO",7,"2024/2025","Observed",2,2,10,61,NA,10,"Caribbean","Aruba",0.944373049276482,448.625,0.845575714252102,"Extremely Low","Rare good event - unusually low cases to date",-0.966439622934062,"Extremely Low",4.37502541124254,"Rare good event - unusually low cases to date","Aruba"
"ABW",9,3,0.61062282757391,142.5,1.021089726529,591.125,142.5,591.125,0.690037185327113,0.169757221194798,2025,2025-03-01,0,"WHO",7,"2024/2025","Observed",2,2,10,61,NA,10,"Caribbean","Aruba",1.021089726529,591.125,0.459535135787153,"Extremely Low","Rare good event - unusually low cases to date",-1.00620230927945,"Extremely Low",4.37502541124254,"Rare good event - unusually low cases to date","Aruba"
"ABW",10,4,0.66356931839209,119.5,1.08012330785417,710.625,119.5,710.625,0.840622096875863,0.15058491154875,2025,2025-04-01,2,"PAHO",7,"2024/2025","Observed",4,4,10,61,NA,10,"Caribbean","Aruba",1.08012330785417,710.625,0.497672860870435,"Extremely Low","Rare good event - unusually low cases to date",-1.03265530451534,"Extremely Low",4.37502541124254,"Rare good event - unusually low cases to date","Aruba"
"ABW",11,5,0.490993103610434,88,1.0915685469586,798.624999999999,88,798.625,0.943142511624407,0.102520414748544,2025,2025-05-01,2,"PAHO",7,"2024/2025","Observed",6,6,10,61,NA,10,"Caribbean","Aruba",1.0915685469586,798.624999999999,0.600422568855317,"Extremely Low","Rare good event - unusually low cases to date",-1.0362243066748,"Extremely Low",4.37502541124254,"Rare good event - unusually low cases to date","Aruba"
"ABW",12,6,0.367412346316666,51.6249999999999,1.08562056007814,850.25,51.625,850.25,1,0.0568574883755931,2025,2025-06-01,4,"PAHO",7,"2024/2025","Observed",10,10,10,61,NA,10,"Caribbean","Aruba",1.08562056007814,850.25,0.934338324244152,"Extremely Low","Rare good event - unusually low cases to date",-1.02902002933249,"Extremely Low",4.37502541124254,"Rare good event - unusually low cases to date","Aruba"
"ABW",1,7,NA,NA,NA,NA,21.5,21.5,0.0257203595112303,0.0257203595112303,2025,2025-07-01,2,"PAHO",7,"2025/2026","Observed",2,12,17,61,NA,17,"Caribbean","Aruba",NA,NA,NA,"Unknown","Cannot determine",NA,"Extremely Low",4.37502541124254,"Rare good event - unusually low cases to date","Aruba"
"ABW",2,8,0.909660246781698,32.75,0.781271491650606,54.2499999999999,32.75,54.25,0.0699659282211139,0.0442455687098836,2025,2025-08-01,2,"PAHO",7,"2025/2026","Observed",4,14,17,61,NA,17,"Caribbean","Aruba",0.781271491650606,54.2499999999999,13.1069105569425,"Low","Below average - fewer cases than typical at this point",-0.812891177110961,"Extremely Low",4.37502541124254,"Rare good event - unusually low cases to date","Aruba"
"ABW",3,9,0.858908755850253,62.3749999999999,0.838822146163143,116.625,62.375,116.625,0.152270584717755,0.0823046564966407,2025,2025-09-01,0,"WHO",7,"2025/2026","Observed",4,14,17,61,NA,17,"Caribbean","Aruba",0.838822146163143,116.625,6.31595387129355,"Low","Below average - fewer cases than typical at this point",-0.881296114705452,"Extremely Low",4.37502541124254,"Rare good event - unusually low cases to date","Aruba"
"ABW",4,10,0.677947828263531,64.25,0.778968026557386,180.874999999999,64.25,180.875,0.230735698611633,0.0784651138938783,2025,2025-10-01,0,"WHO",7,"2025/2026","Observed",4,14,17,61,NA,17,"Caribbean","Aruba",0.778968026557386,180.874999999999,5.28329445703954,"Low","Below average - fewer cases than typical at this point",-0.861220883439849,"Extremely Low",4.37502541124254,"Rare good event - unusually low cases to date","Aruba"
"ABW",5,11,0.786815441134934,38.125,0.786798549407322,219,38.125,219,0.280303323833063,0.0495676252214301,2025,2025-11-01,0,"Estimates",7,"2025/2026","Unobserved",4,14,17,61,0.495676252214301,17,"Caribbean","Aruba",0.786798549407322,219,4.44561475265958,"Extremely Low","Rare good event - unusually low cases to date",-0.869255357867448,"Extremely Low",4.37502541124254,"Rare good event - unusually low cases to date","Aruba"
"ABW",6,12,NA,NA,0.761726645582747,249.375,30.375,249.375,0.31575855935436,0.0354552355212975,2025,2025-12-01,0,"Estimates",7,"2025/2026","Unobserved",4,14,17,61,0.354552355212975,17,"Caribbean","Aruba",0.761726645582747,249.375,4.37502541124254,"Extremely Low","Rare good event - unusually low cases to date",-0.857461637166085,"Extremely Low",4.37502541124254,"Rare good event - unusually low cases to date","Aruba"
"ABW",7,1,0.523977425521591,96.3749999999999,0.85154619794028,345.75,96.375,345.75,0.406575379093749,0.0908168197393885,2026,2026-01-01,2,"Estimates",7,"2025/2026","Unobserved",6,2,17,NA,1.5438859355696,17,"Caribbean","Aruba",0.85154619794028,345.75,3.27115017156513,"Extremely Low","Rare good event - unusually low cases to date",-0.905664261252137,"Extremely Low",1.2111769229255,"Rare good event - unusually low cases to date","Aruba"
"ABW",8,2,0.486238411325166,102.875,0.944373049276482,448.625,102.875,448.625,0.520279964132316,0.113704585038567,2026,2026-02-01,2,"Estimates",7,"2025/2026","Unobserved",8,4,17,NA,1.93297794565564,17,"Caribbean","Aruba",0.944373049276482,448.625,2.38475792835091,"Extremely Low","Rare good event - unusually low cases to date",-0.953456387025628,"Extremely Low",1.2111769229255,"Rare good event - unusually low cases to date","Aruba"
"ABW",9,3,0.61062282757391,142.5,1.021089726529,591.125,142.5,591.125,0.690037185327113,0.169757221194798,2026,2026-03-01,3,"Estimates",7,"2025/2026","Unobserved",11,7,17,NA,2.88587276031156,17,"Caribbean","Aruba",1.021089726529,591.125,1.87322173846427,"Extremely Low","Rare good event - unusually low cases to date",-0.990830663561623,"Extremely Low",1.2111769229255,"Rare good event - unusually low cases to date","Aruba"
"ABW",10,4,0.66356931839209,119.5,1.08012330785417,710.625,119.5,710.625,0.840622096875863,0.15058491154875,2026,2026-04-01,3,"Estimates",7,"2025/2026","Unobserved",14,10,17,NA,2.55994349632875,17,"Caribbean","Aruba",1.08012330785417,710.625,1.60878442205618,"Extremely Low","Rare good event - unusually low cases to date",-1.0180413960842,"Extremely Low",1.2111769229255,"Rare good event - unusually low cases to date","Aruba"
"ABW",11,5,0.490993103610434,88,1.0915685469586,798.624999999999,88,798.625,0.943142511624407,0.102520414748544,2026,2026-05-01,2,"Estimates",7,"2025/2026","Unobserved",16,12,17,NA,1.74284705072524,17,"Caribbean","Aruba",1.0915685469586,798.624999999999,1.56406032256135,"Extremely Low","Rare good event - unusually low cases to date",-1.02315098314003,"Extremely Low",1.2111769229255,"Rare good event - unusually low cases to date","Aruba"
"ABW",12,6,0.367412346316666,51.6249999999999,1.08562056007814,850.25,51.625,850.25,1,0.0568574883755931,2026,2026-06-01,1,"Estimates",7,"2025/2026","Unobserved",17,13,17,NA,0.966577302385082,17,"Caribbean","Aruba",1.08562056007814,850.25,1.58485574761319,"Extremely Low","Rare good event - unusually low cases to date",-1.02044741379506,"Extremely Low",1.2111769229255,"Rare good event - unusually low cases to date","Aruba"
"ABW",1,7,NA,NA,NA,NA,21.5,21.5,0.0257203595112303,0.0257203595112303,2026,2026-07-01,NA,NA,7,"2026/2027","Unobserved",0,13,NA,NA,NA,NA,"Caribbean","Aruba",NA,NA,NA,"Unknown","Cannot determine",NA,"Extremely Low",1.2111769229255,"Rare good event - unusually low cases to date","Aruba"
"ABW",2,8,0.909660246781698,32.75,0.781271491650606,54.2499999999999,32.75,54.25,0.0699659282211139,0.0442455687098836,2026,2026-08-01,NA,NA,7,"2026/2027","Unobserved",0,13,NA,NA,NA,NA,"Caribbean","Aruba",0.781271491650606,54.2499999999999,3.60048182989258,"Extremely Low","Rare good event - unusually low cases to date",-0.877598932502879,"Extremely Low",1.2111769229255,"Rare good event - unusually low cases to date","Aruba"
"ABW",3,9,0.858908755850253,62.3749999999999,0.838822146163143,116.625,62.375,116.625,0.152270584717755,0.0823046564966407,2026,2026-09-01,NA,NA,7,"2026/2027","Unobserved",0,13,NA,NA,NA,NA,"Caribbean","Aruba",0.838822146163143,116.625,1.58376663109962,"Extremely Low","Rare good event - unusually low cases to date",-0.912596309678343,"Extremely Low",1.2111769229255,"Rare good event - unusually low cases to date","Aruba"
"ABW",4,10,0.677947828263531,64.25,0.778968026557386,180.874999999999,64.25,180.875,0.230735698611633,0.0784651138938783,2026,2026-10-01,NA,NA,7,"2026/2027","Unobserved",0,13,NA,NA,NA,NA,"Caribbean","Aruba",0.778968026557386,180.874999999999,1.43092782620312,"Extremely Low","Rare good event - unusually low cases to date",-0.880697256775591,"Extremely Low",1.2111769229255,"Rare good event - unusually low cases to date","Aruba"
"ABW",5,11,0.786815441134934,38.125,0.786798549407322,219,38.125,219,0.280303323833063,0.0495676252214301,2026,2026-11-01,NA,NA,7,"2026/2027","Unobserved",0,13,NA,NA,NA,NA,"Caribbean","Aruba",0.786798549407322,219,1.18954843138711,"Extremely Low","Rare good event - unusually low cases to date",-0.885427550571959,"Extremely Low",1.2111769229255,"Rare good event - unusually low cases to date","Aruba"
"ABW",6,12,NA,NA,0.761726645582747,249.375,30.375,249.375,0.31575855935436,0.0354552355212975,2026,2026-12-01,NA,NA,7,"2026/2027","Unobserved",0,13,NA,NA,NA,NA,"Caribbean","Aruba",0.761726645582747,249.375,1.2111769229255,"Extremely Low","Rare good event - unusually low cases to date",-0.871439615968589,"Extremely Low",1.2111769229255,"Rare good event - unusually low cases to date","Aruba"
"AFG",11,1,2.42958159602125,114,2.63326687694008,2028.25,114,2028.25,0.96483390415282,0.0718209415375475,2025,2025-01-01,71,"WHO",3,"2024/2025","Observed",71,71,97,5755,NA,97,"South Asia","Afghanistan",2.63326687694008,2028.25,0.0484577727865069,"Extremely Low","Rare good event - unusually low cases to date",-1.56491414798687,"High",94.9763089284971,"Above average - more cases than typical at this point","Afghanistan"
"AFG",12,2,0.361437970830766,65.5,2.69649350158189,2093.75,65.5,2093.75,1,0.0351660958471802,2025,2025-02-01,26,"WHO",3,"2024/2025","Observed",97,97,97,5755,NA,97,"South Asia","Afghanistan",2.69649350158189,2093.75,0.084498274311066,"Extremely Low","Rare good event - unusually low cases to date",-1.56501706909447,"High",94.9763089284971,"Above average - more cases than typical at this point","Afghanistan"
"AFG",1,3,NA,NA,NA,NA,57.75,57.75,0.0214612525568192,0.0214612525568192,2025,2025-03-01,18,"WHO",3,"2025/2026","Observed",18,115,4588,5755,NA,4601,"South Asia","Afghanistan",NA,NA,NA,"Unknown","Cannot determine",NA,"High",94.9763089284971,"Above average - more cases than typical at this point","Afghanistan"
"AFG",2,4,NA,NA,NA,NA,49.75,107.5,0.0431327560342653,0.0216715034774461,2025,2025-04-01,131,"WHO",3,"2025/2026","Observed",149,246,4588,5755,NA,4601,"South Asia","Afghanistan",NA,NA,NA,"Unknown","Cannot determine",NA,"High",94.9763089284971,"Above average - more cases than typical at this point","Afghanistan"
"AFG",3,5,NA,NA,NA,NA,87.75,195.25,0.0742381283907614,0.0311053723564961,2025,2025-05-01,216,"WHO",3,"2025/2026","Observed",365,462,4588,5755,NA,4601,"South Asia","Afghanistan",NA,NA,NA,"Unknown","Cannot determine",NA,"High",94.9763089284971,"Above average - more cases than typical at this point","Afghanistan"
"AFG",4,6,1.37557979541605,58.25,0.730711972104804,253.499999999999,58.25,253.5,0.0989912587883773,0.0247531303976159,2025,2025-06-01,166,"WHO",3,"2025/2026","Observed",531,628,4588,5755,NA,4601,"South Asia","Afghanistan",0.730711972104804,253.499999999999,86.265832064541,"High","Above average - more cases than typical at this point",0.934400603468578,"High",94.9763089284971,"Above average - more cases than typical at this point","Afghanistan"
"AFG",5,7,1.7335863671851,147,1.08673948464472,400.5,147,400.5,0.164640025286036,0.0656487664976591,2025,2025-07-01,339,"WHO",3,"2025/2026","Observed",870,967,4588,5755,NA,4601,"South Asia","Afghanistan",1.08673948464472,400.5,89.0728541871196,"High","Above average - more cases than typical at this point",1.22041455294262,"High",94.9763089284971,"Above average - more cases than typical at this point","Afghanistan"
"AFG",6,8,0.87888346910545,194.5,1.01847098907798,594.999999999999,194.5,595,0.236569310543594,0.0719292852575574,2025,2025-08-01,273,"WHO",3,"2025/2026","Observed",1143,1240,4588,5755,NA,4601,"South Asia","Afghanistan",1.01847098907798,594.999999999999,85.4410219541158,"High","Above average - more cases than typical at this point",0.928680972470958,"High",94.9763089284971,"Above average - more cases than typical at this point","Afghanistan"
"AFG",7,9,1.30355801275735,163,1.1224521467389,757.999999999999,163,758,0.301705938720392,0.065136628176798,2025,2025-09-01,297,"WHO",3,"2025/2026","Observed",1440,1537,4588,5755,NA,4601,"South Asia","Afghanistan",1.1224521467389,757.999999999999,85.5998354789164,"High","Above average - more cases than typical at this point",0.952528044325348,"High",94.9763089284971,"Above average - more cases than typical at this point","Afghanistan"
"AFG",8,10,1.91981484039351,521.249999999999,1.65832089612373,1279.25,521.25,1279.25,0.543538173478536,0.241832234758144,2025,2025-10-01,1826,"WHO",3,"2025/2026","Observed",3266,3363,4588,5755,NA,4601,"South Asia","Afghanistan",1.65832089612373,1279.25,95.2314335191371,"Extremely High","Rare bad event - unusually high cases to date",1.99866851938339,"High",94.9763089284971,"Above average - more cases than typical at this point","Afghanistan"
"AFG",9,11,2.89658970598576,420,2.01342687561909,1699.25,420,1699.25,0.761825550043605,0.218287376565069,2025,2025-11-01,1021,"WHO",3,"2025/2026","Observed",4287,4384,4588,5755,NA,4601,"South Asia","Afghanistan",2.01342687561909,1699.25,96.1419085409215,"Extremely High","Rare bad event - unusually high cases to date",2.1596124662007,"High",94.9763089284971,"Above average - more cases than typical at this point","Afghanistan"
"AFG",10,12,21.9099663312861,215,2.37633837709749,1914.25,215,1914.25,0.893012962615272,0.131187412571667,2025,2025-12-01,13,"Estimates",3,"2025/2026","Unobserved",4300,4397,4588,5755,12.7251790194517,4601,"South Asia","Afghanistan",2.37633837709749,1914.25,94.9763089284971,"High","Above average - more cases than typical at this point",1.92004328538134,"High",94.9763089284971,"Above average - more cases than typical at this point","Afghanistan"
"AFG",11,1,2.42958159602125,114,2.63326687694008,2028.25,114,2028.25,0.96483390415282,0.0718209415375475,2026,2026-01-01,128,"WHO",3,"2025/2026","Observed",4428,128,4588,12433,NA,4601,"South Asia","Afghanistan",2.63326687694008,2028.25,95.0262296031628,"Extremely High","Rare bad event - unusually high cases to date",1.91871387233695,"Low",14.9419449160825,"Below average - fewer cases than typical at this point","Afghanistan"
"AFG",12,2,0.361437970830766,65.5,2.69649350158189,2093.75,65.5,2093.75,1,0.0351660958471802,2026,2026-02-01,173,"WHO",3,"2025/2026","Observed",4601,301,4588,12433,NA,4601,"South Asia","Afghanistan",2.69649350158189,2093.75,95.3179936346767,"Extremely High","Rare bad event - unusually high cases to date",1.96513787228602,"Low",14.9419449160825,"Below average - fewer cases than typical at this point","Afghanistan"
"AFG",1,3,NA,NA,NA,NA,57.75,57.75,0.0214612525568192,0.0214612525568192,2026,2026-03-01,152,"WHO",3,"2026/2027","Observed",152,453,8378,12433,NA,7435,"South Asia","Afghanistan",NA,NA,NA,"Unknown","Cannot determine",NA,"Low",14.9419449160825,"Below average - fewer cases than typical at this point","Afghanistan"
"AFG",2,4,NA,NA,NA,NA,49.75,107.5,0.0431327560342653,0.0216715034774461,2026,2026-04-01,246,"WHO",3,"2026/2027","Observed",398,699,8378,12433,NA,7435,"South Asia","Afghanistan",NA,NA,NA,"Unknown","Cannot determine",NA,"Low",14.9419449160825,"Below average - fewer cases than typical at this point","Afghanistan"
"AFG",3,5,NA,NA,NA,NA,87.75,195.25,0.0742381283907614,0.0311053723564961,2026,2026-05-01,224,"WHO",3,"2026/2027","Observed",622,923,8378,12433,NA,7435,"South Asia","Afghanistan",NA,NA,NA,"Unknown","Cannot determine",NA,"Low",14.9419449160825,"Below average - fewer cases than typical at this point","Afghanistan"
"AFG",4,6,1.37557979541605,58.25,0.730711972104804,253.499999999999,58.25,253.5,0.0989912587883773,0.0247531303976159,2026,2026-06-01,114,"Estimates",3,"2026/2027","Unobserved",736,1037,8378,12433,113.567362264262,7435,"South Asia","Afghanistan",0.730711972104804,253.499999999999,92.8530633080752,"High","Above average - more cases than typical at this point",1.62467852675167,"Low",14.9419449160825,"Below average - fewer cases than typical at this point","Afghanistan"
"AFG",5,7,1.7335863671851,147,1.08673948464472,400.5,147,400.5,0.164640025286036,0.0656487664976591,2026,2026-07-01,NA,NA,3,"2026/2027","Unobserved",736,1037,8378,12433,NA,7435,"South Asia","Afghanistan",1.08673948464472,400.5,84.4547917393263,"High","Above average - more cases than typical at this point",0.872096022390309,"Low",14.9419449160825,"Below average - fewer cases than typical at this point","Afghanistan"
"AFG",6,8,0.87888346910545,194.5,1.01847098907798,594.999999999999,194.5,595,0.236569310543594,0.0719292852575574,2026,2026-08-01,NA,NA,3,"2026/2027","Unobserved",736,1037,8378,12433,NA,7435,"South Asia","Afghanistan",1.01847098907798,594.999999999999,70.9573641083067,"Normal","Average - typical case load at this point",0.238948936347455,"Low",14.9419449160825,"Below average - fewer cases than typical at this point","Afghanistan"
"AFG",7,9,1.30355801275735,163,1.1224521467389,757.999999999999,163,758,0.301705938720392,0.065136628176798,2026,2026-09-01,NA,NA,3,"2026/2027","Unobserved",736,1037,8378,12433,NA,7435,"South Asia","Afghanistan",1.1224521467389,757.999999999999,61.3621467971498,"Normal","Average - typical case load at this point",-0.0307267111072683,"Low",14.9419449160825,"Below average - fewer cases than typical at this point","Afghanistan"
"AFG",8,10,1.91981484039351,521.249999999999,1.65832089612373,1279.25,521.25,1279.25,0.543538173478536,0.241832234758144,2026,2026-10-01,NA,NA,3,"2026/2027","Unobserved",736,1037,8378,12433,NA,7435,"South Asia","Afghanistan",1.65832089612373,1279.25,35.2125428463467,"Normal","Average - typical case load at this point",-0.546508958427093,"Low",14.9419449160825,"Below average - fewer cases than typical at this point","Afghanistan"
"AFG",9,11,2.89658970598576,420,2.01342687561909,1699.25,420,1699.25,0.761825550043605,0.218287376565069,2026,2026-11-01,NA,NA,3,"2026/2027","Unobserved",736,1037,8378,12433,NA,7435,"South Asia","Afghanistan",2.01342687561909,1699.25,21.4397824505925,"Low","Below average - fewer cases than typical at this point",-0.803882410614559,"Low",14.9419449160825,"Below average - fewer cases than typical at this point","Afghanistan"
"AFG",10,12,21.9099663312861,215,2.37633837709749,1914.25,215,1914.25,0.893012962615272,0.131187412571667,2026,2026-12-01,NA,NA,3,"2026/2027","Unobserved",736,1037,8378,12433,NA,7435,"South Asia","Afghanistan",2.37633837709749,1914.25,14.9419449160825,"Low","Below average - fewer cases than typical at this point",-0.948251493660507,"Low",14.9419449160825,"Below average - fewer cases than typical at this point","Afghanistan"
"ARG",6,1,0.259192003614391,2700,0.308955659492296,4865.53333333333,2700,4865.53333333333,0.166213745721869,0.0342831758567271,2025,2025-01-01,275,"PAHO",8,"2024/2025","Observed",275,275,17635,133767,NA,17635,"South America","Argentina",0.308955659492296,4865.53333333333,31.8441873082601,"Normal","Average - typical case load at this point",-0.524405191500074,"Low",18.0179309421906,"Below average - fewer cases than typical at this point","Argentina"
"ARG",7,2,0.268009416730835,7363.66666666667,0.314137374296392,12229.2,7363.66666666667,12229.2,0.255822410381122,0.0896086646592533,2025,2025-02-01,1341,"PAHO",8,"2024/2025","Observed",1616,1616,17635,133767,NA,17635,"South America","Argentina",0.314137374296392,12229.2,40.7056497133717,"Normal","Average - typical case load at this point",-0.486410036497424,"Low",18.0179309421906,"Below average - fewer cases than typical at this point","Argentina"
"ARG",8,3,0.259060757298732,25476.4666666666,0.293904128711429,37705.6666666666,25476.4666666667,37705.6666666667,0.496429849529586,0.240607439148464,2025,2025-03-01,8513,"PAHO",8,"2024/2025","Observed",10129,10129,17635,133767,NA,17635,"South America","Argentina",0.293904128711429,37705.6666666666,51.8531606349143,"Normal","Average - typical case load at this point",-0.396493705084892,"Low",18.0179309421906,"Below average - fewer cases than typical at this point","Argentina"
"ARG",9,4,0.31848605713434,17542.2666666667,0.312931271026884,55247.9333333335,17542.2666666667,55247.9333333333,0.779661463406253,0.283231613876667,2025,2025-04-01,5428,"PAHO",8,"2024/2025","Observed",15557,15557,17635,133767,NA,17635,"South America","Argentina",0.312931271026884,55247.9333333335,51.1422402049134,"Normal","Average - typical case load at this point",-0.401881973836501,"Low",18.0179309421906,"Below average - fewer cases than typical at this point","Argentina"
"ARG",10,5,0.477491490337846,4523.4,0.329952887725575,59771.3333333337,4523.4,59771.3333333333,0.951794333334644,0.172132869928391,2025,2025-05-01,1976,"PAHO",8,"2024/2025","Observed",17533,17533,17635,133767,NA,17635,"South America","Argentina",0.329952887725575,59771.3333333337,50.5901959343808,"Normal","Average - typical case load at this point",-0.405918268611944,"Low",18.0179309421906,"Below average - fewer cases than typical at this point","Argentina"
"ARG",11,6,0.37577244966807,942.333333333334,0.332891874432274,60713.6666666669,942.333333333333,60713.6666666667,0.98677745579159,0.0349831224569461,2025,2025-06-01,86,"PAHO",8,"2024/2025","Observed",17619,17619,17635,133767,NA,17635,"South America","Argentina",0.332891874432274,60713.6666666669,50.2267223074153,"Normal","Average - typical case load at this point",-0.409531649480002,"Low",18.0179309421906,"Below average - fewer cases than typical at this point","Argentina"
"ARG",12,7,0.302394828278467,336.066666666667,0.334001642850789,61049.7333333333,336.066666666667,61049.7333333333,1,0.0132225442084097,2025,2025-07-01,16,"PAHO",8,"2024/2025","Observed",17635,17635,17635,133767,NA,17635,"South America","Argentina",0.334001642850789,61049.7333333333,50.0809804121492,"Normal","Average - typical case load at this point",-0.410985481284645,"Low",18.0179309421906,"Below average - fewer cases than typical at this point","Argentina"
"ARG",1,8,0.485413428179479,53.2666666666666,0.485413428179479,53.2666666666666,53.2666666666667,53.2666666666667,0.00968468718236358,0.00968468718236358,2025,2025-08-01,4,"PAHO",8,"2025/2026","Observed",4,17639,88,133767,NA,88,"South America","Argentina",0.485413428179479,53.2666666666666,24.1909896170605,"Low","Below average - fewer cases than typical at this point",-0.641480818558809,"Low",18.0179309421906,"Below average - fewer cases than typical at this point","Argentina"
"ARG",2,9,0.306303907654978,130.8,0.361163862882557,184.066666666667,130.8,184.066666666667,0.0209487541042654,0.0112640669219018,2025,2025-09-01,0,"WHO",8,"2025/2026","Observed",4,17639,88,133767,NA,88,"South America","Argentina",0.361163862882557,184.066666666667,20.603427402891,"Low","Below average - fewer cases than typical at this point",-0.587333357564098,"Low",18.0179309421906,"Below average - fewer cases than typical at this point","Argentina"
"ARG",3,10,0.40826844976658,101.866666666667,0.375250753790314,285.933333333333,101.866666666667,285.933333333333,0.0413470752152976,0.0203983211110322,2025,2025-10-01,3,"PAHO",8,"2025/2026","Observed",7,17642,88,133767,NA,88,"South America","Argentina",0.375250753790314,285.933333333333,19.9936192406861,"Low","Below average - fewer cases than typical at this point",-0.597188760296441,"Low",18.0179309421906,"Below average - fewer cases than typical at this point","Argentina"
"ARG",4,11,0.379828818387859,167.933333333333,0.424698938232107,453.866666666667,167.933333333333,453.866666666667,0.0647209532244183,0.0233738780091207,2025,2025-11-01,3,"PAHO",8,"2025/2026","Observed",10,17645,88,133767,NA,88,"South America","Argentina",0.424698938232107,453.866666666667,15.9289458584575,"Low","Below average - fewer cases than typical at this point",-0.637032711864511,"Low",18.0179309421906,"Below average - fewer cases than typical at this point","Argentina"
"ARG",5,12,0.207664808514821,1711.66666666667,0.288325652547019,2165.53333333334,1711.66666666667,2165.53333333333,0.131930569865142,0.0672096166407234,2025,2025-12-01,3,"PAHO",8,"2025/2026","Observed",13,17648,88,133767,NA,88,"South America","Argentina",0.288325652547019,2165.53333333334,18.0179309421906,"Low","Below average - fewer cases than typical at this point",-0.533700665713441,"Low",18.0179309421906,"Below average - fewer cases than typical at this point","Argentina"
"ARG",6,1,0.259192003614391,2700,0.308955659492296,4865.53333333333,2700,4865.53333333333,0.166213745721869,0.0342831758567271,2026,2026-01-01,6,"PAHO",8,"2025/2026","Observed",19,6,88,75,NA,88,"South America","Argentina",0.308955659492296,4865.53333333333,14.1371532907626,"Low","Below average - fewer cases than typical at this point",-0.553649664696511,"Low",7.63000646309596,"Below average - fewer cases than typical at this point","Argentina"
"ARG",7,2,0.268009416730835,7363.66666666667,0.314137374296392,12229.2,7363.66666666667,12229.2,0.255822410381122,0.0896086646592533,2026,2026-02-01,8,"PAHO",8,"2025/2026","Observed",27,14,88,75,NA,88,"South America","Argentina",0.314137374296392,12229.2,11.4511186817368,"Low","Below average - fewer cases than typical at this point",-0.559234966583958,"Low",7.63000646309596,"Below average - fewer cases than typical at this point","Argentina"
"ARG",8,3,0.259060757298732,25476.4666666666,0.293904128711429,37705.6666666666,25476.4666666667,37705.6666666667,0.496429849529586,0.240607439148464,2026,2026-03-01,32,"PAHO",8,"2025/2026","Observed",59,46,88,75,NA,88,"South America","Argentina",0.293904128711429,37705.6666666666,11.6683383941532,"Low","Below average - fewer cases than typical at this point",-0.541278847483232,"Low",7.63000646309596,"Below average - fewer cases than typical at this point","Argentina"
"ARG",9,4,0.31848605713434,17542.2666666667,0.312931271026884,55247.9333333335,17542.2666666667,55247.9333333333,0.779661463406253,0.283231613876667,2026,2026-04-01,15,"PAHO",8,"2025/2026","Observed",74,61,88,75,NA,88,"South America","Argentina",0.312931271026884,55247.9333333335,9.81924842135346,"Low","Below average - fewer cases than typical at this point",-0.558651746637103,"Low",7.63000646309596,"Below average - fewer cases than typical at this point","Argentina"
"ARG",10,5,0.477491490337846,4523.4,0.329952887725575,59771.3333333337,4523.4,59771.3333333333,0.951794333334644,0.172132869928391,2026,2026-05-01,5,"PAHO",8,"2025/2026","Observed",79,66,88,75,NA,88,"South America","Argentina",0.329952887725575,59771.3333333337,8.73650784028073,"Low","Below average - fewer cases than typical at this point",-0.573654467018276,"Low",7.63000646309596,"Below average - fewer cases than typical at this point","Argentina"
"ARG",11,6,0.37577244966807,942.333333333334,0.332891874432274,60713.6666666669,942.333333333333,60713.6666666667,0.98677745579159,0.0349831224569461,2026,2026-06-01,8,"PAHO",8,"2025/2026","Observed",87,74,88,75,NA,88,"South America","Argentina",0.332891874432274,60713.6666666669,8.80027379901168,"Low","Below average - fewer cases than typical at this point",-0.57613947903393,"Low",7.63000646309596,"Below average - fewer cases than typical at this point","Argentina"
"ARG",12,7,0.302394828278467,336.066666666667,0.334001642850789,61049.7333333333,336.066666666667,61049.7333333333,1,0.0132225442084097,2026,2026-07-01,NA,NA,8,"2025/2026","Unobserved",87,74,88,75,NA,88,"South America","Argentina",0.334001642850789,61049.7333333333,8.72088077361037,"Low","Below average - fewer cases than typical at this point",-0.577103586173377,"Low",7.63000646309596,"Below average - fewer cases than typical at this point","Argentina"
