"country","iso3","year","ext_date","EW","onset_date","total_den","total_corrected_cases","total_applied_cases","d","rf","correction_applied","correction_excluded","correction_reason"
"Honduras","HND",2026,"20260913",10,2026-03-02,1896,1896,1896,28,1,TRUE,FALSE,"applied_mean"
"Mexico","MEX",2024,"20260913",10,2024-03-04,38656,NA,38656,132,NA,FALSE,TRUE,"no_lookup_match"
"Mexico","MEX",2025,"20260913",10,2025-03-03,21459,NA,21459,80,NA,FALSE,TRUE,"no_lookup_match"
"Mexico","MEX",2026,"20260913",10,2026-03-02,12100,12092,12092,28,0.999321798262295,TRUE,FALSE,"applied_mean"
"Nicaragua","NIC",2025,"20260913",4,2025-01-20,5702,NA,5702,86,NA,FALSE,TRUE,"no_lookup_match"
"Nicaragua","NIC",2024,"20260913",10,2024-03-04,17335,NA,17335,132,NA,FALSE,TRUE,"no_lookup_match"
"Panama","PAN",2024,"20260913",10,2024-03-04,4013,NA,4013,132,NA,FALSE,TRUE,"no_lookup_match"
"Panama","PAN",2025,"20260913",10,2025-03-03,3952,NA,3952,80,NA,FALSE,TRUE,"no_lookup_match"
"Panama","PAN",2026,"20260913",10,2026-03-02,1953,1901,1901,28,0.973488594838747,TRUE,FALSE,"applied_mean"
"Bolivia","BOL",2024,"20260913",10,2024-03-04,17269,NA,17269,132,NA,FALSE,TRUE,"no_lookup_match"
"Bolivia","BOL",2025,"20260913",10,2025-03-03,8360,NA,8360,80,NA,FALSE,TRUE,"no_lookup_match"
"Bolivia","BOL",2026,"20260913",10,2026-03-02,34585,37160,37160,28,1.07445150269714,TRUE,FALSE,"applied_mean"
"Colombia","COL",2025,"20260913",10,2025-03-03,37883,NA,37883,80,NA,FALSE,TRUE,"no_lookup_match"
"Colombia","COL",2024,"20260913",10,2024-03-04,62926,NA,62926,132,NA,FALSE,TRUE,"no_lookup_match"
"Colombia","COL",2026,"20260913",10,2026-03-02,23111,23111,23111,28,1,TRUE,FALSE,"applied_mean"
"Ecuador","ECU",2024,"20260913",10,2024-03-04,11415,NA,11415,132,NA,FALSE,TRUE,"no_lookup_match"
"Ecuador","ECU",2025,"20260913",10,2025-03-03,9566,NA,9566,80,NA,FALSE,TRUE,"no_lookup_match"
"Ecuador","ECU",2026,"20260913",10,2026-03-02,4565,4574,4574,28,1.0020703481719,TRUE,FALSE,"applied_mean"
"Peru","PER",2024,"20260913",10,2024-03-04,64554,NA,64554,132,NA,FALSE,TRUE,"no_lookup_match"
"Peru","PER",2025,"20260913",10,2025-03-03,11884,NA,11884,80,NA,FALSE,TRUE,"no_lookup_match"
"Peru","PER",2026,"20260913",10,2026-03-02,5754,5625,5625,28,0.977556552934325,TRUE,FALSE,"applied_mean"
"Venezuela","VEN",2024,"20260913",10,2024-03-04,6365,NA,6365,132,NA,FALSE,TRUE,"no_lookup_match"
"Venezuela","VEN",2025,"20260913",10,2025-03-03,11685,NA,11685,80,NA,FALSE,TRUE,"no_lookup_match"
"Venezuela","VEN",2026,"20260913",10,2026-03-02,4089,NA,4089,28,NA,FALSE,TRUE,"no_lookup_match"
"Argentina","ARG",2026,"20260913",10,2026-03-02,22,26,26,28,1.17996604230208,TRUE,FALSE,"applied_mean"
"Argentina","ARG",2024,"20260913",10,2024-03-04,151323,NA,151323,132,NA,FALSE,TRUE,"no_lookup_match"
"Argentina","ARG",2025,"20260913",10,2025-03-03,2541,NA,2541,80,NA,FALSE,TRUE,"no_lookup_match"
"Brazil","BRA",2024,"20260913",10,2024-03-04,3046664,NA,3046664,132,NA,FALSE,TRUE,"no_lookup_match"
"Brazil","BRA",2025,"20260913",10,2025-03-03,1190251,NA,1190251,80,NA,FALSE,TRUE,"no_lookup_match"
"Brazil","BRA",2026,"20260913",10,2026-03-02,403099,400508,400508,28,0.993572060567943,TRUE,FALSE,"applied_mean"
"Chile","CHL",2024,"20260913",10,2024-03-04,0,NA,0,132,NA,FALSE,TRUE,"no_lookup_match"
"Chile","CHL",2025,"20260913",10,2025-03-03,0,NA,0,80,NA,FALSE,TRUE,"no_lookup_match"
"Chile","CHL",2026,"20260913",10,2026-03-02,14,NA,14,28,NA,FALSE,TRUE,"no_lookup_match"
"Paraguay","PRY",2024,"20260913",10,2024-03-04,181726,NA,181726,132,NA,FALSE,TRUE,"no_lookup_match"
"Paraguay","PRY",2026,"20260913",10,2026-03-02,5105,5097,5097,28,0.998443649700154,TRUE,FALSE,"applied_mean"
"Paraguay","PRY",2025,"20260913",10,2025-03-03,9681,NA,9681,80,NA,FALSE,TRUE,"no_lookup_match"
"Uruguay","URY",2024,"20260913",10,2024-03-04,98,NA,98,132,NA,FALSE,TRUE,"no_lookup_match"
"Uruguay","URY",2025,"20260913",10,2025-03-03,0,NA,0,80,NA,FALSE,TRUE,"no_lookup_match"
"Uruguay","URY",2026,"20260913",10,2026-03-02,0,0,0,28,1,TRUE,FALSE,"applied_mean"
"Cuba","CUB",2026,"20260913",10,2026-03-02,912,NA,912,28,NA,FALSE,TRUE,"no_lookup_match"
"Dominican Republic","DOM",2024,"20260913",10,2024-03-04,5394,NA,5394,132,NA,FALSE,TRUE,"no_lookup_match"
"Dominican Republic","DOM",2025,"20260913",10,2025-03-03,407,NA,407,80,NA,FALSE,TRUE,"no_lookup_match"
"Dominican Republic","DOM",2026,"20260913",10,2026-03-02,238,238,238,28,1,TRUE,FALSE,"applied_mean"
"Puerto Rico","PRI",2024,"20260913",10,2024-03-04,571,NA,571,132,NA,FALSE,TRUE,"no_lookup_match"
"Puerto Rico","PRI",2025,"20260913",10,2025-03-03,1124,NA,1124,80,NA,FALSE,TRUE,"no_lookup_match"
"Puerto Rico","PRI",2026,"20260913",10,2026-03-02,391,391,391,28,1,TRUE,FALSE,"applied_mean"
"Anguilla","AIA",2025,"20260913",10,2025-03-03,0,NA,0,80,NA,FALSE,TRUE,"no_lookup_match"
"Anguilla","AIA",2026,"20260913",10,2026-03-02,0,0,0,28,1,TRUE,FALSE,"applied_mean"
"Antigua and Barbuda","ATG",2025,"20260913",10,2025-03-03,0,NA,0,80,NA,FALSE,TRUE,"no_lookup_match"
"Antigua and Barbuda","ATG",2026,"20260913",10,2026-03-02,4,4,4,28,1,TRUE,FALSE,"applied_mean"
"Antigua and Barbuda","ATG",2024,"20260913",4,2024-01-22,41,NA,41,138,NA,FALSE,TRUE,"no_lookup_match"
"Aruba","ABW",2024,"20260913",10,2024-03-04,10,NA,10,132,NA,FALSE,TRUE,"no_lookup_match"
"Aruba","ABW",2025,"20260913",10,2025-03-03,2,NA,2,80,NA,FALSE,TRUE,"no_lookup_match"
"Bahamas","BHS",2024,"20260913",8,2024-02-19,0,NA,0,134,NA,FALSE,TRUE,"no_lookup_match"
"Bahamas","BHS",2026,"20260913",10,2026-03-02,0,0,0,28,1,TRUE,FALSE,"applied_mean"
"Barbados","BRB",2025,"20260913",10,2025-03-03,48,NA,48,80,NA,FALSE,TRUE,"no_lookup_match"
"Barbados","BRB",2026,"20260913",10,2026-03-02,24,22,22,28,0.904639046214473,TRUE,FALSE,"applied_mean"
"Barbados","BRB",2024,"20260913",10,2024-03-04,840,NA,840,132,NA,FALSE,TRUE,"no_lookup_match"
"Bermuda","BMU",2024,"20260913",10,2024-03-04,0,NA,0,132,NA,FALSE,TRUE,"no_lookup_match"
"Bermuda","BMU",2025,"20260913",10,2025-03-03,0,NA,0,80,NA,FALSE,TRUE,"no_lookup_match"
"Bermuda","BMU",2026,"20260913",10,2026-03-02,1,NA,1,28,NA,FALSE,TRUE,"no_lookup_match"
"Bonaire, Saint Eustatius and Saba","BES",2024,"20260913",10,2024-03-04,177,NA,177,132,NA,FALSE,TRUE,"no_lookup_match"
"Cayman Islands","CYM",2024,"20260913",10,2024-03-04,3,NA,3,132,NA,FALSE,TRUE,"no_lookup_match"
"Cayman Islands","CYM",2025,"20260913",10,2025-03-03,0,NA,0,80,NA,FALSE,TRUE,"no_lookup_match"
"Cayman Islands","CYM",2026,"20260913",10,2026-03-02,0,0,0,28,1,TRUE,FALSE,"applied_mean"
"Curaçao","CUW",2024,"20260913",10,2024-03-04,181,NA,181,132,NA,FALSE,TRUE,"no_lookup_match"
"French Guiana","GUF",2024,"20260913",10,2024-03-04,9449,NA,9449,132,NA,FALSE,TRUE,"no_lookup_match"
"French Guiana","GUF",2026,"20260913",10,2026-03-02,4,4,4,28,1,TRUE,FALSE,"applied_mean"
"Grenada","GRD",2024,"20260913",10,2024-03-04,88,NA,88,132,NA,FALSE,TRUE,"no_lookup_match"
"Grenada","GRD",2025,"20260913",10,2025-03-03,38,NA,38,80,NA,FALSE,TRUE,"no_lookup_match"
"Grenada","GRD",2026,"20260913",10,2026-03-02,33,33,33,28,1,TRUE,FALSE,"applied_mean"
"Guadeloupe","GLP",2026,"20260913",10,2026-03-02,188,188,188,28,1,TRUE,FALSE,"applied_mean"
"Guadeloupe","GLP",2024,"20260913",10,2024-03-04,2340,NA,2340,132,NA,FALSE,TRUE,"no_lookup_match"
"Guadeloupe","GLP",2025,"20260913",10,2025-03-03,3340,NA,3340,80,NA,FALSE,TRUE,"no_lookup_match"
"Guyana","GUY",2024,"20260913",10,2024-03-04,8286,NA,8286,132,NA,FALSE,TRUE,"no_lookup_match"
"Guyana","GUY",2025,"20260913",10,2025-03-03,10545,NA,10545,80,NA,FALSE,TRUE,"no_lookup_match"
"Guyana","GUY",2026,"20260913",10,2026-03-02,20922,21728,21728,28,1.03850087348859,TRUE,FALSE,"applied_mean"
"Jamaica","JAM",2024,"20260913",10,2024-03-04,815,NA,815,132,NA,FALSE,TRUE,"no_lookup_match"
"Jamaica","JAM",2025,"20260913",10,2025-03-03,104,NA,104,80,NA,FALSE,TRUE,"no_lookup_match"
"Jamaica","JAM",2026,"20260913",10,2026-03-02,64,64,64,28,1,TRUE,FALSE,"applied_mean"
"Martinique","MTQ",2025,"20260913",10,2025-03-03,420,NA,420,80,NA,FALSE,TRUE,"no_lookup_match"
"Martinique","MTQ",2024,"20260913",10,2024-03-04,3715,NA,3715,132,NA,FALSE,TRUE,"no_lookup_match"
"Martinique","MTQ",2026,"20260913",10,2026-03-02,680,680,680,28,1,TRUE,FALSE,"applied_mean"
"Montserrat","MSR",2024,"20260913",10,2024-03-04,1,NA,1,132,NA,FALSE,TRUE,"no_lookup_match"
"Montserrat","MSR",2025,"20260913",10,2025-03-03,0,NA,0,80,NA,FALSE,TRUE,"no_lookup_match"
"Montserrat","MSR",2026,"20260913",10,2026-03-02,0,0,0,28,1,TRUE,FALSE,"applied_mean"
"Saint Barthelemy","BLM",2025,"20260913",10,2025-03-03,18,NA,18,80,NA,FALSE,TRUE,"no_lookup_match"
"Saint Barthelemy","BLM",2026,"20260913",10,2026-03-02,0,0,0,28,1,TRUE,FALSE,"applied_mean"
"Saint Barthelemy","BLM",2024,"20260913",10,2024-03-04,108,NA,108,132,NA,FALSE,TRUE,"no_lookup_match"
"Saint Kitts and Nevis","KNA",2024,"20260913",10,2024-03-04,142,NA,142,132,NA,FALSE,TRUE,"no_lookup_match"
"Saint Kitts and Nevis","KNA",2025,"20260913",10,2025-03-03,4,NA,4,80,NA,FALSE,TRUE,"no_lookup_match"
"Saint Kitts and Nevis","KNA",2026,"20260913",10,2026-03-02,6,6,6,28,1.01115704137224,TRUE,FALSE,"applied_mean"
"Saint Lucia","LCA",2024,"20260913",10,2024-03-04,4,NA,4,132,NA,FALSE,TRUE,"no_lookup_match"
"Saint Lucia","LCA",2025,"20260913",10,2025-03-03,20,NA,20,80,NA,FALSE,TRUE,"no_lookup_match"
"Saint Lucia","LCA",2026,"20260913",10,2026-03-02,1,1,1,28,1,TRUE,FALSE,"applied_mean"
"Saint Martin",NA,2025,"20260913",10,2025-03-03,70,NA,70,80,NA,FALSE,TRUE,"no_lookup_match"
"Saint Martin",NA,2026,"20260913",10,2026-03-02,4,NA,4,28,NA,FALSE,TRUE,"no_lookup_match"
"Saint Martin",NA,2024,"20260913",10,2024-03-04,404,NA,404,132,NA,FALSE,TRUE,"no_lookup_match"
"Saint Vincent and the Grenadines","VCT",2025,"20260913",10,2025-03-03,2,NA,2,80,NA,FALSE,TRUE,"no_lookup_match"
"Saint Vincent and the Grenadines","VCT",2026,"20260913",10,2026-03-02,2,2,2,28,1,TRUE,FALSE,"applied_mean"
"Sint Maarten","SXM",2024,"20260913",10,2024-03-04,95,NA,95,132,NA,FALSE,TRUE,"no_lookup_match"
"Sint Maarten","SXM",2025,"20260913",10,2025-03-03,0,NA,0,80,NA,FALSE,TRUE,"no_lookup_match"
"Suriname","SUR",2024,"20260913",10,2024-03-04,71,NA,71,132,NA,FALSE,TRUE,"no_lookup_match"
"Suriname","SUR",2025,"20260913",10,2025-03-03,292,NA,292,80,NA,FALSE,TRUE,"no_lookup_match"
"Suriname","SUR",2026,"20260913",10,2026-03-02,300,300,300,28,1,TRUE,FALSE,"applied_mean"
"Trinidad and Tobago","TTO",2025,"20260913",10,2025-03-03,0,NA,0,80,NA,FALSE,TRUE,"no_lookup_match"
"Trinidad and Tobago","TTO",2026,"20260913",10,2026-03-02,2,2,2,28,1,TRUE,FALSE,"applied_mean"
"Trinidad and Tobago","TTO",2024,"20260913",5,2024-01-29,110,NA,110,137,NA,FALSE,TRUE,"no_lookup_match"
"Turks and Caicos Islands","TCA",2025,"20260913",10,2025-03-03,0,NA,0,80,NA,FALSE,TRUE,"no_lookup_match"
"Turks and Caicos Islands","TCA",2026,"20260913",10,2026-03-02,8,8,8,28,1,TRUE,FALSE,"applied_mean"
"Turks and Caicos Islands","TCA",2024,"20260913",4,2024-01-22,27,NA,27,138,NA,FALSE,TRUE,"no_lookup_match"
"Virgin Islands (UK)","VGB",2025,"20260913",10,2025-03-03,16,NA,16,80,NA,FALSE,TRUE,"no_lookup_match"
"Virgin Islands (UK)","VGB",2026,"20260913",10,2026-03-02,0,NA,0,28,NA,FALSE,TRUE,"no_lookup_match"
"Virgin Islands (US)","VIR",2024,"20260913",10,2024-03-04,0,NA,0,132,NA,FALSE,TRUE,"no_lookup_match"
"Virgin Islands (US)","VIR",2025,"20260913",10,2025-03-03,33,NA,33,80,NA,FALSE,TRUE,"no_lookup_match"
"Virgin Islands (US)","VIR",2026,"20260913",10,2026-03-02,0,NA,0,28,NA,FALSE,TRUE,"no_lookup_match"
"Canada","CAN",2024,"20260913",11,2024-03-11,0,NA,0,131,NA,FALSE,TRUE,"no_lookup_match"
"Canada","CAN",2025,"20260913",11,2025-03-10,0,NA,0,79,NA,FALSE,TRUE,"no_lookup_match"
"Canada","CAN",2026,"20260913",11,2026-03-09,0,NA,0,27,NA,FALSE,TRUE,"no_lookup_match"
"United States of America","USA",2024,"20260913",11,2024-03-11,246,NA,246,131,NA,FALSE,TRUE,"no_lookup_match"
"United States of America","USA",2025,"20260913",11,2025-03-10,167,NA,167,79,NA,FALSE,TRUE,"no_lookup_match"
"United States of America","USA",2026,"20260913",11,2026-03-09,70,NA,70,27,NA,FALSE,TRUE,"no_lookup_match"
"Belize","BLZ",2024,"20260913",11,2024-03-11,170,NA,170,131,NA,FALSE,TRUE,"country_excluded"
"Belize","BLZ",2025,"20260913",11,2025-03-10,151,NA,151,79,NA,FALSE,TRUE,"country_excluded"
"Belize","BLZ",2026,"20260913",11,2026-03-09,272,NA,272,27,NA,FALSE,TRUE,"country_excluded"
"Costa Rica","CRI",2024,"20260913",11,2024-03-11,5671,NA,5671,131,NA,FALSE,TRUE,"no_lookup_match"
"Costa Rica","CRI",2025,"20260913",11,2025-03-10,907,NA,907,79,NA,FALSE,TRUE,"no_lookup_match"
"Costa Rica","CRI",2026,"20260913",11,2026-03-09,458,464,464,27,1.01210489048411,TRUE,FALSE,"applied_mean"
"El Salvador","SLV",2025,"20260913",11,2025-03-10,967,NA,967,79,NA,FALSE,TRUE,"no_lookup_match"
"El Salvador","SLV",2024,"20260913",11,2024-03-11,1217,NA,1217,131,NA,FALSE,TRUE,"no_lookup_match"
"El Salvador","SLV",2026,"20260913",11,2026-03-09,1293,1293,1293,27,1,TRUE,FALSE,"applied_mean"
"Guatemala","GTM",2025,"20260913",11,2025-03-10,10166,NA,10166,79,NA,FALSE,TRUE,"no_lookup_match"
"Guatemala","GTM",2026,"20260913",11,2026-03-09,7167,8916,8916,27,1.24402889327886,TRUE,FALSE,"applied_mean"
"Guatemala","GTM",2024,"20260913",11,2024-03-11,14696,NA,14696,131,NA,FALSE,TRUE,"no_lookup_match"
"Honduras","HND",2025,"20260913",11,2025-03-10,3443,NA,3443,79,NA,FALSE,TRUE,"no_lookup_match"
"Honduras","HND",2024,"20260913",11,2024-03-11,8821,NA,8821,131,NA,FALSE,TRUE,"no_lookup_match"
"Honduras","HND",2026,"20260913",11,2026-03-09,2073,2073,2073,27,1,TRUE,FALSE,"applied_mean"
"Mexico","MEX",2024,"20260913",11,2024-03-11,41954,NA,41954,131,NA,FALSE,TRUE,"no_lookup_match"
"Mexico","MEX",2025,"20260913",11,2025-03-10,23254,NA,23254,79,NA,FALSE,TRUE,"no_lookup_match"
"Mexico","MEX",2026,"20260913",11,2026-03-09,13118,13108,13108,27,0.999252622706637,TRUE,FALSE,"applied_mean"
"Nicaragua","NIC",2025,"20260913",4,2025-01-20,5702,NA,5702,86,NA,FALSE,TRUE,"no_lookup_match"
"Nicaragua","NIC",2024,"20260913",11,2024-03-11,18527,NA,18527,131,NA,FALSE,TRUE,"no_lookup_match"
"Panama","PAN",2024,"20260913",11,2024-03-11,4228,NA,4228,131,NA,FALSE,TRUE,"no_lookup_match"
"Panama","PAN",2025,"20260913",11,2025-03-10,4225,NA,4225,79,NA,FALSE,TRUE,"no_lookup_match"
"Panama","PAN",2026,"20260913",11,2026-03-09,2119,2053,2053,27,0.968699898459765,TRUE,FALSE,"applied_mean"
"Bolivia","BOL",2024,"20260913",11,2024-03-11,19731,NA,19731,131,NA,FALSE,TRUE,"no_lookup_match"
"Bolivia","BOL",2025,"20260913",11,2025-03-10,9286,NA,9286,79,NA,FALSE,TRUE,"no_lookup_match"
"Bolivia","BOL",2026,"20260913",11,2026-03-09,37898,41161,41161,27,1.08611110681612,TRUE,FALSE,"applied_mean"
"Colombia","COL",2025,"20260913",11,2025-03-10,41252,NA,41252,79,NA,FALSE,TRUE,"no_lookup_match"
"Colombia","COL",2024,"20260913",11,2024-03-11,69837,NA,69837,131,NA,FALSE,TRUE,"no_lookup_match"
"Colombia","COL",2026,"20260913",11,2026-03-09,25378,25378,25378,27,1,TRUE,FALSE,"applied_mean"
"Ecuador","ECU",2024,"20260913",11,2024-03-11,13086,NA,13086,131,NA,FALSE,TRUE,"no_lookup_match"
"Ecuador","ECU",2025,"20260913",11,2025-03-10,10615,NA,10615,79,NA,FALSE,TRUE,"no_lookup_match"
"Ecuador","ECU",2026,"20260913",11,2026-03-09,5301,5311,5311,27,1.00196560839608,TRUE,FALSE,"applied_mean"
"Peru","PER",2024,"20260913",11,2024-03-11,82591,NA,82591,131,NA,FALSE,TRUE,"no_lookup_match"
"Peru","PER",2025,"20260913",11,2025-03-10,13143,NA,13143,79,NA,FALSE,TRUE,"no_lookup_match"
"Peru","PER",2026,"20260913",11,2026-03-09,6684,6575,6575,27,0.983664337581413,TRUE,FALSE,"applied_mean"
"Venezuela","VEN",2024,"20260913",11,2024-03-11,7013,NA,7013,131,NA,FALSE,TRUE,"no_lookup_match"
"Venezuela","VEN",2025,"20260913",11,2025-03-10,12739,NA,12739,79,NA,FALSE,TRUE,"no_lookup_match"
"Venezuela","VEN",2026,"20260913",11,2026-03-09,4430,NA,4430,27,NA,FALSE,TRUE,"no_lookup_match"
"Argentina","ARG",2024,"20260913",11,2024-03-11,203004,NA,203004,131,NA,FALSE,TRUE,"no_lookup_match"
"Argentina","ARG",2025,"20260913",11,2025-03-10,3959,NA,3959,79,NA,FALSE,TRUE,"no_lookup_match"
"Argentina","ARG",2026,"20260913",11,2026-03-09,25,30,30,27,1.21074150912647,TRUE,FALSE,"applied_mean"
"Brazil","BRA",2024,"20260913",11,2024-03-11,3633330,NA,3633330,131,NA,FALSE,TRUE,"no_lookup_match"
"Brazil","BRA",2025,"20260913",11,2025-03-10,1365815,NA,1365815,79,NA,FALSE,TRUE,"no_lookup_match"
"Brazil","BRA",2026,"20260913",11,2026-03-09,461568,458263,458263,27,0.992839816100729,TRUE,FALSE,"applied_mean"
"Chile","CHL",2024,"20260913",11,2024-03-11,2,NA,2,131,NA,FALSE,TRUE,"no_lookup_match"
"Chile","CHL",2025,"20260913",11,2025-03-10,0,NA,0,79,NA,FALSE,TRUE,"no_lookup_match"
"Chile","CHL",2026,"20260913",11,2026-03-09,14,NA,14,27,NA,FALSE,TRUE,"no_lookup_match"
"Paraguay","PRY",2024,"20260913",11,2024-03-11,196397,NA,196397,131,NA,FALSE,TRUE,"no_lookup_match"
"Paraguay","PRY",2026,"20260913",11,2026-03-09,5433,5409,5409,27,0.995616780670837,TRUE,FALSE,"applied_mean"
"Paraguay","PRY",2025,"20260913",11,2025-03-10,10696,NA,10696,79,NA,FALSE,TRUE,"no_lookup_match"
"Uruguay","URY",2024,"20260913",11,2024-03-11,167,NA,167,131,NA,FALSE,TRUE,"no_lookup_match"
"Uruguay","URY",2025,"20260913",11,2025-03-10,0,NA,0,79,NA,FALSE,TRUE,"no_lookup_match"
"Uruguay","URY",2026,"20260913",11,2026-03-09,0,0,0,27,1,TRUE,FALSE,"applied_mean"
"Cuba","CUB",2026,"20260913",11,2026-03-09,960,NA,960,27,NA,FALSE,TRUE,"no_lookup_match"
"Dominican Republic","DOM",2024,"20260913",11,2024-03-11,5677,NA,5677,131,NA,FALSE,TRUE,"no_lookup_match"
"Dominican Republic","DOM",2025,"20260913",11,2025-03-10,445,NA,445,79,NA,FALSE,TRUE,"no_lookup_match"
"Dominican Republic","DOM",2026,"20260913",11,2026-03-09,260,260,260,27,1,TRUE,FALSE,"applied_mean"
"Puerto Rico","PRI",2024,"20260913",11,2024-03-11,623,NA,623,131,NA,FALSE,TRUE,"no_lookup_match"
"Puerto Rico","PRI",2025,"20260913",11,2025-03-10,1209,NA,1209,79,NA,FALSE,TRUE,"no_lookup_match"
"Puerto Rico","PRI",2026,"20260913",11,2026-03-09,427,427,427,27,1,TRUE,FALSE,"applied_mean"
"Anguilla","AIA",2025,"20260913",11,2025-03-10,0,NA,0,79,NA,FALSE,TRUE,"no_lookup_match"
"Anguilla","AIA",2026,"20260913",11,2026-03-09,0,0,0,27,1,TRUE,FALSE,"applied_mean"
"Antigua and Barbuda","ATG",2025,"20260913",11,2025-03-10,0,NA,0,79,NA,FALSE,TRUE,"no_lookup_match"
"Antigua and Barbuda","ATG",2026,"20260913",11,2026-03-09,4,4,4,27,1,TRUE,FALSE,"applied_mean"
"Antigua and Barbuda","ATG",2024,"20260913",4,2024-01-22,41,NA,41,138,NA,FALSE,TRUE,"no_lookup_match"
"Aruba","ABW",2024,"20260913",11,2024-03-11,14,NA,14,131,NA,FALSE,TRUE,"no_lookup_match"
"Aruba","ABW",2025,"20260913",11,2025-03-10,2,NA,2,79,NA,FALSE,TRUE,"no_lookup_match"
"Bahamas","BHS",2024,"20260913",8,2024-02-19,0,NA,0,134,NA,FALSE,TRUE,"no_lookup_match"
"Bahamas","BHS",2026,"20260913",11,2026-03-09,0,0,0,27,1,TRUE,FALSE,"applied_mean"
"Barbados","BRB",2025,"20260913",11,2025-03-10,51,NA,51,79,NA,FALSE,TRUE,"no_lookup_match"
"Barbados","BRB",2026,"20260913",11,2026-03-09,25,22,22,27,0.88559711778146,TRUE,FALSE,"applied_mean"
"Barbados","BRB",2024,"20260913",11,2024-03-11,920,NA,920,131,NA,FALSE,TRUE,"no_lookup_match"
"Bermuda","BMU",2024,"20260913",11,2024-03-11,0,NA,0,131,NA,FALSE,TRUE,"no_lookup_match"
"Bermuda","BMU",2025,"20260913",11,2025-03-10,0,NA,0,79,NA,FALSE,TRUE,"no_lookup_match"
"Bermuda","BMU",2026,"20260913",11,2026-03-09,1,NA,1,27,NA,FALSE,TRUE,"no_lookup_match"
"Bonaire, Saint Eustatius and Saba","BES",2024,"20260913",11,2024-03-11,193,NA,193,131,NA,FALSE,TRUE,"no_lookup_match"
"Cayman Islands","CYM",2024,"20260913",11,2024-03-11,3,NA,3,131,NA,FALSE,TRUE,"no_lookup_match"
"Cayman Islands","CYM",2025,"20260913",11,2025-03-10,0,NA,0,79,NA,FALSE,TRUE,"no_lookup_match"
"Cayman Islands","CYM",2026,"20260913",11,2026-03-09,0,0,0,27,1,TRUE,FALSE,"applied_mean"
"Curaçao","CUW",2024,"20260913",11,2024-03-11,221,NA,221,131,NA,FALSE,TRUE,"no_lookup_match"
"French Guiana","GUF",2024,"20260913",11,2024-03-11,10298,NA,10298,131,NA,FALSE,TRUE,"no_lookup_match"
"French Guiana","GUF",2026,"20260913",11,2026-03-09,4,4,4,27,1,TRUE,FALSE,"applied_mean"
"Grenada","GRD",2024,"20260913",11,2024-03-11,95,NA,95,131,NA,FALSE,TRUE,"no_lookup_match"
"Grenada","GRD",2025,"20260913",11,2025-03-10,40,NA,40,79,NA,FALSE,TRUE,"no_lookup_match"
"Grenada","GRD",2026,"20260913",11,2026-03-09,37,37,37,27,1,TRUE,FALSE,"applied_mean"
